lon,lat,TransID,Observer,Depth Start,Depth End,Species,Confidence,Amount,Length,Depth_Category,Notes
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Chromis chromis,1,10,10,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Serranus cabrilla,1,1,12,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Serranus cabrilla,1,1,17,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Serranus cabrilla,1,1,14,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Serranus cabrilla,1,1,20,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Serranus cabrilla,1,1,12,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Coris julis,1,1,15,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Coris julis,1,1,5,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Coris julis,1,1,20,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Coris julis,1,1,5,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Coris julis,1,1,8,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Scorpaena maderensis,1,1,10,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Sparisoma cretense,1,1,22,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Siganus luridus,1,1,14,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Siganus luridus,1,1,22,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Diplodus vulgaris,1,1,16,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Diplodus vulgaris,1,1,14,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Oblada melanura,1,2,16,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Gobius bucchichi,1,1,12,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Gobius bucchichi,1,1,5,medium,NA
24.355742,35.183475,ASSECret1610193MLSC_B,first,12.1,12.2,Torquigener flavimaculosus,1,1,10,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,2,10,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,1,14,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,1,8,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,2,12,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Spicara smaris,1,500,6,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Chromis chromis,1,300,7,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Chromis chromis,1,1000,9,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Spicara maena,1,300,8,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Serranus cabrilla,1,1,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Serranus cabrilla,1,1,17,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Serranus cabrilla,1,1,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,1,12,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,2,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,1,16,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,1,16,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Pterois miles,1,1,24,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Pterois miles,1,1,22,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Pterois miles,1,2,25,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Apogon imberbis,1,4,10,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Sparisoma cretense,1,3,8,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Sparisoma cretense,1,1,12,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Sparisoma cretense,1,1,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Sparisoma cretense,1,3,9,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,1,17,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,1,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,2,10,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,2,8,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,3,8,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Thalassoma pavo,1,1,5,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Diplodus vulgaris,1,1,10,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Diplodus vulgaris,1,4,16,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Mullus surmuletus,1,1,16,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,2,15,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Coris julis,1,2,17,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_A,first,17.4,16.7,Epinephelus marginatus,1,1,40,medium,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Chromis chromis,1,200,5,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Chromis chromis,1,50,7,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Thalassoma pavo,1,2,14,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Thalassoma pavo,1,2,13,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Thalassoma pavo,1,1,11,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Thalassoma pavo,1,1,14,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Siganus luridus,1,1,17,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Siganus luridus,1,3,18,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Siganus luridus,1,1,8,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Coris julis,1,1,16,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Coris julis,1,1,16,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Coris julis,1,1,14,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Diplodus vulgaris,1,1,15,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Diplodus vulgaris,1,1,11,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Oblada melanura,1,1,15,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Oblada melanura,1,15,13,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Spicara maena,1,90,11,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Sparisoma cretense,1,1,18,shallow,NA
24.355742,35.183475,ASSECret1610193HBSS_B,first,6.3,4.2,Chromis chromis,1,100,9,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Serranus cabrilla,1,1,14,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Chromis chromis,1,40,8,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Coris julis,1,1,13,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Coris julis,1,1,12,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Coris julis,1,2,11,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Coris julis,1,1,14,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Boops boops,1,50,10,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Spicara maena,1,50,9,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Siganus luridus,1,20,12,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_A,first,22,20.5,Siganus luridus,1,5,14,deep,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,1,4,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,1,10,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,4,6,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Coris julis,1,1,5,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Coris julis,1,2,11,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Coris julis,1,1,17,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Serranus cabrilla,1,1,13,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Serranus cabrilla,1,2,14,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Serranus cabrilla,1,1,17,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Diplodus sargus,1,1,8,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Sparisoma cretense,1,1,4,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,3,5,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,1,17,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Thalassoma pavo,1,1,3,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Coris julis,1,2,4,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Coris julis,1,7,6,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Symphodus mediterraneus,1,1,6,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Siganus luridus,1,5,4,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Siganus luridus,1,3,5,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Chromis chromis,1,50,4,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Chromis chromis,1,20,5,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Spicara maena,1,50,11,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Epinephelus costea,1,2,35,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_B,first,16.5,18,Epinephelus costea,1,2,30,medium,R is gravel
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,4,10,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,1,12,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,3,8,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,3,9,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Coris julis,1,1,11,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Coris julis,1,1,13,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Coris julis,1,2,11,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Coris julis,1,1,15,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Sparisoma cretense,1,1,18,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Sparisoma cretense,1,1,17,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Sparisoma cretense,1,5,11,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Siganus luridus,1,2,16,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Siganus luridus,1,4,13,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,10,10,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Thalassoma pavo,1,10,13,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Apogon imberbis,1,3,10,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Oblada melanura,1,1,14,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Oblada melanura,1,50,10,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Sparisoma cretense,1,3,19,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Chromis chromis,1,200,9,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Chromis chromis,1,200,7,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Serranus cabrilla,1,1,15,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Sparisoma cretense,1,20,12,shallow,NA
24.590063,35.008705,ASSECret1810191HBSC_C,first,6.2,8.3,Spicara maena,1,50,8,shallow,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Diplodus vulgaris,1,8,15,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Thalassoma pavo,1,2,12,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Thalassoma pavo,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Thalassoma pavo,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Thalassoma pavo,1,2,10,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Thalassoma pavo,1,2,2,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Coris julis,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Coris julis,1,3,10,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Coris julis,1,2,4,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Coris julis,1,1,16,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Apogon imberbis,1,2,8,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Chromis chromis,1,2,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Chromis chromis,1,50,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Chromis chromis,1,50,8,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Serranus cabrilla,1,1,12,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Serranus cabrilla,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Serranus scriba,1,1,15,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Gobius bucchichi,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Siganus rivulatus,1,10,10,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Siganus luridus,1,10,10,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Scorpaena maderensis,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Scorpaena maderensis,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Epinephelus costea,1,1,20,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Mullus surmuletus,1,1,10,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Sparisoma cretense,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Sparisoma cretense,1,2,5,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_A,first,22,20.2,Sparisoma cretense,1,2,4,deep,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Serranus cabrilla,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Serranus cabrilla,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Serranus cabrilla,1,1,16,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,2,2,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,1,4,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,3,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,1,14,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,1,16,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,3,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Siganus rivulatus,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Sparisoma cretense,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Sparisoma cretense,1,3,4,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Sparisoma cretense,1,1,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Chromis chromis,1,10,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Chromis chromis,1,30,5,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Chromis chromis,1,15,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Chromis chromis,1,80,3,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Siganus luridus,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Siganus luridus,1,2,14,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,2,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,1,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,3,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Parablennius rouxi,1,1,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Parablennius rouxi,1,1,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Gobius bucchichi,1,1,7,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Gobius bucchichi,1,1,7,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Epinephelus costea,1,1,16,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Mullus surmuletus,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Sparisoma cretense,1,1,22,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Sparisoma cretense,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Scorpaena maderensis,1,1,6,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Scorpaena maderensis,1,2,4,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Coris julis,1,1,18,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Thalassoma pavo,1,2,12,medium,NA
24.590063,35.008705,ASSECret1810191SOSS_B,first,15.2,13.3,Apogon imberbis,1,4,6,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Chromis chromis,1,16,6,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Chromis chromis,1,500,6,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,1,10,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,3,12,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,4,14,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,4,15,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,1,16,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,5,14,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,1,17,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Coris julis,1,1,15,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,7,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,3,8,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,10,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,6,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Apogon imberbis,1,1,5,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Thalassoma pavo,1,1,3,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Thalassoma pavo,1,1,8,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Thalassoma pavo,1,1,7,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Thalassoma pavo,1,2,4,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Serranus cabrilla,1,1,12,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Serranus cabrilla,1,2,16,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Epinephelus costea,1,1,20,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Epinephelus costea,1,1,35,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Epinephelus costea,1,1,40,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Sparisoma cretense,1,2,5,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Mullus surmuletus,1,1,12,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Siganus luridus,1,10,16,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_A,first,25.3,25.3,Siganus luridus,1,1,14,deep,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Coris julis,1,1,13,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Coris julis,1,1,15,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Coris julis,1,1,14,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Coris julis,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Chromis chromis,1,3,10,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Chromis chromis,1,20,6,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Chromis chromis,1,300,4,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Chromis chromis,1,4,2,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Chromis chromis,1,100,12,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,8,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,12,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,20,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,0,0,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,17,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,1,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Serranus cabrilla,1,1,10,medium,NA
24.590063,35.008705,ASSECret1810191MLSM_B,first,15,15,Thalassoma pavo,1,1,5,medium,NA
