lon,lat,Date,Site,TransID,TripID,Location,Start,End,Sea cond,Country,Project,Reserve,First Observer,Second Observer,SiteID,Transect,Depth Start,Depth End,Time Start,Time End,Photos,Logger,Notes,Observer,Species,Confidence,Amount,Length,Distance,numeric_id,Observer_Name,Season,Year,Mean_Depth,Depth_Category
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Diplodus vulgaris,1,2,6,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Diplodus vulgaris,1,2,8,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Diplodus vulgaris,1,3,8,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Diplodus vulgaris,1,3,10,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Apogon imberbis,1,2,8,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,ThalASSoma pavo,1,1,12,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,ThalASSoma pavo,1,2,10,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,ThalASSoma pavo,1,1,14,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,ThalASSoma pavo,1,1,16,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Muraena helena,1,1,70,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Chromis chromis,1,50,10,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Chromis chromis,1,100,4,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Chromis chromis,1,100,5,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Chromis chromis,1,100,6,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Chromis chromis,1,100,8,1,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_A,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,A,27.3,27.3,09:48:00,10:03:00,yes,yes,NA,second,Serranus cabrilla,1,1,14,0,115,Sarah Ohayon,Fall,2019,27.3,deep
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus vulgaris,1,8,18,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus vulgaris,1,2,12,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus vulgaris,1,10,15,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus vulgaris,1,8,10,1,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Chromis chromis,1,30,8,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Chromis chromis,1,400,4,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,4,10,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,4,6,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,2,12,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,1,20,1,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,3,5,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,4,18,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,1,30,1,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Oblada melanura,1,6,15,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Oblada melanura,1,8,20,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Oblada melanura,1,30,20,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Oblada melanura,1,20,15,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,1,12,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,4,12,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,1,6,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,6,12,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,4,15,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,ThalASSoma pavo,1,4,3,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,ThalASSoma pavo,1,4,10,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,ThalASSoma pavo,1,3,18,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,ThalASSoma pavo,1,6,4,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,ThalASSoma pavo,1,3,3,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus sargus,1,1,18,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Diplodus sargus,1,1,22,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Coris julis,1,1,25,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Coris julis,1,4,12,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Coris julis,1,6,18,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Coris julis,1,3,10,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Coris julis,1,4,12,1,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Serranus scriba,1,1,20,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Serranus scriba,1,1,15,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus rivulatus,1,3,15,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus rivulatus,1,4,20,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus rivulatus,1,4,18,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus rivulatus,1,30,12,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,10,8,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Sparisoma cretense,1,4,5,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Apogon imberbis,1,3,8,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Apogon imberbis,1,1,10,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Apogon imberbis,1,3,8,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Epinephelus marginatus,1,1,35,3,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Siganus luridus,1,6,8,2,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,first,Parablennius rouxi,1,3,5,0,116,Shahar Malamud,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,8,14,2,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,8,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,6,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,12,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,10,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,6,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,4,12,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,2,12,2,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,14,2,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,4,12,3,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,2,17,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,15,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,10,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Diplodus vulgaris,1,1,6,0,116,Sarah Ohayon,Fall,2019,15,medium
25.758797,35.25428,2019-10-19,1,ASSECret1910191SMSO_B,ASSECret191019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Sarah Ohayon,ASSECret1910191SMSO,B,15,15,10:09:00,10:25:00,yes,yes,NA,second,Sparisoma cretense,1,1,18,3,116,Sarah Ohayon,Fall,2019,15,medium
